cnae_classe,desc_classe,cnae_grupo,desc_grupo,cnae_divisao,desc_divisao,cnae_secao,desc_secao
01113,CULTIVO DE CEREAIS,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01121,CULTIVO DE ALGODÃO HERBÁCEO E DE OUTRAS FIBRAS DE LAVOURA TEMPORÁRIA,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01130,CULTIVO DE CANA-DE-AÇÚCAR,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01148,CULTIVO DE FUMO,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01156,CULTIVO DE SOJA,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01164,"CULTIVO DE OLEAGINOSAS DE LAVOURA TEMPORÁRIA, EXCETO SOJA",011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01199,CULTIVO DE PLANTAS DE LAVOURA TEMPORÁRIA NÃO ESPECIFICADAS ANTERIORMENTE,011,PRODUÇÃO DE LAVOURAS TEMPORÁRIAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01211,HORTICULTURA,012,HORTICULTURA E FLORICULTURA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01229,CULTIVO DE FLORES E PLANTAS ORNAMENTAIS,012,HORTICULTURA E FLORICULTURA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01318,CULTIVO DE LARANJA,013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01326,CULTIVO DE UVA,013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01334,"CULTIVO DE FRUTAS DE LAVOURA PERMANENTE, EXCETO LARANJA E UVA",013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01342,CULTIVO DE CAFÉ,013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01351,CULTIVO DE CACAU,013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01393,CULTIVO DE PLANTAS DE LAVOURA PERMANENTE NÃO ESPECIFICADAS ANTERIORMENTE,013,PRODUÇÃO DE LAVOURAS PERMANENTES,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01415,PRODUÇÃO DE SEMENTES CERTIFICADAS,014,PRODUÇÃO DE SEMENTES E MUDAS CERTIFICADAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01423,"PRODUÇÃO DE MUDAS E OUTRAS FORMAS DE PROPAGAÇÃO VEGETAL, CERTIFICADAS",014,PRODUÇÃO DE SEMENTES E MUDAS CERTIFICADAS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01512,CRIAÇÃO DE BOVINOS,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01521,CRIAÇÃO DE OUTROS ANIMAIS DE GRANDE PORTE,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01539,CRIAÇÃO DE CAPRINOS E OVINOS,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01547,CRIAÇÃO DE SUÍNOS,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01555,CRIAÇÃO DE AVES,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01598,CRIAÇÃO DE ANIMAIS NÃO ESPECIFICADOS ANTERIORMENTE,015,PECUÁRIA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01610,ATIVIDADES DE APOIO À AGRICULTURA,016,ATIVIDADES DE APOIO À AGRICULTURA E À PECUÁRIA; ATIVIDADES DE PÓS-COLHEITA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01628,ATIVIDADES DE APOIO À PECUÁRIA,016,ATIVIDADES DE APOIO À AGRICULTURA E À PECUÁRIA; ATIVIDADES DE PÓS-COLHEITA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01636,ATIVIDADES DE PÓS-COLHEITA,016,ATIVIDADES DE APOIO À AGRICULTURA E À PECUÁRIA; ATIVIDADES DE PÓS-COLHEITA,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
01709,CAÇA E SERVIÇOS RELACIONADOS,017,CAÇA E SERVIÇOS RELACIONADOS,01,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS",A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
02101,PRODUÇÃO FLORESTAL - FLORESTAS PLANTADAS,021,PRODUÇÃO FLORESTAL - FLORESTAS PLANTADAS,02,PRODUÇÃO FLORESTAL,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
02209,PRODUÇÃO FLORESTAL - FLORESTAS NATIVAS,022,PRODUÇÃO FLORESTAL - FLORESTAS NATIVAS,02,PRODUÇÃO FLORESTAL,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
02306,ATIVIDADES DE APOIO À PRODUÇÃO FLORESTAL,023,ATIVIDADES DE APOIO À PRODUÇÃO FLORESTAL,02,PRODUÇÃO FLORESTAL,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
03116,PESCA EM ÁGUA SALGADA,031,PESCA,03,PESCA E AQÜICULTURA,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
03124,PESCA EM ÁGUA DOCE,031,PESCA,03,PESCA E AQÜICULTURA,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
03213,AQUICULTURA EM ÁGUA SALGADA E SALOBRA,032,AQÜICULTURA,03,PESCA E AQÜICULTURA,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
03221,AQUICULTURA EM ÁGUA DOCE,032,AQÜICULTURA,03,PESCA E AQÜICULTURA,A,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
05003,EXTRAÇÃO DE CARVÃO MINERAL,050,EXTRAÇÃO DE CARVÃO MINERAL,05,EXTRAÇÃO DE CARVÃO MINERAL,B,INDÚSTRIAS EXTRATIVAS
06000,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,060,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,06,EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,B,INDÚSTRIAS EXTRATIVAS
07103,EXTRAÇÃO DE MINÉRIO DE FERRO,071,EXTRAÇÃO DE MINÉRIO DE FERRO,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07219,EXTRAÇÃO DE MINÉRIO DE ALUMÍNIO,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07227,EXTRAÇÃO DE MINÉRIO DE ESTANHO,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07235,EXTRAÇÃO DE MINÉRIO DE MANGANÊS,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07243,EXTRAÇÃO DE MINÉRIO DE METAIS PRECIOSOS,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07251,EXTRAÇÃO DE MINERAIS RADIOATIVOS,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
07294,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO FERROSOS NÃO ESPECIFICADOS ANTERIORMENTE,072,EXTRAÇÃO DE MINERAIS METÁLICOS NÃO-FERROSOS,07,EXTRAÇÃO DE MINERAIS METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
08100,"EXTRAÇÃO DE PEDRA, AREIA E ARGILA",081,"EXTRAÇÃO DE PEDRA, AREIA E ARGILA",08,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
08916,"EXTRAÇÃO DE MINERAIS PARA FABRICAÇÃO DE ADUBOS, FERTILIZANTES E OUTROS PRODUTOS QUÍMICOS",089,EXTRAÇÃO DE OUTROS MINERAIS NÃO-METÁLICOS,08,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
08924,EXTRAÇÃO E REFINO DE SAL MARINHO E SAL-GEMA,089,EXTRAÇÃO DE OUTROS MINERAIS NÃO-METÁLICOS,08,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
08932,EXTRAÇÃO DE GEMAS (PEDRAS PRECIOSAS E SEMIPRECIOSAS),089,EXTRAÇÃO DE OUTROS MINERAIS NÃO-METÁLICOS,08,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
08991,EXTRAÇÃO DE MINERAIS NÃO METÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE,089,EXTRAÇÃO DE OUTROS MINERAIS NÃO-METÁLICOS,08,EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,B,INDÚSTRIAS EXTRATIVAS
09106,ATIVIDADES DE APOIO À EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,091,ATIVIDADES DE APOIO À EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,09,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,B,INDÚSTRIAS EXTRATIVAS
09904,"ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS, EXCETO PETRÓLEO E GÁS NATURAL",099,"ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS, EXCETO PETRÓLEO E GÁS NATURAL",09,ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,B,INDÚSTRIAS EXTRATIVAS
10112,"ABATE DE RESES, EXCETO SUÍNOS",101,ABATE E FABRICAÇÃO DE PRODUTOS DE CARNE,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10121,"ABATE DE SUÍNOS, AVES E OUTROS PEQUENOS ANIMAIS",101,ABATE E FABRICAÇÃO DE PRODUTOS DE CARNE,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10139,FABRICAÇÃO DE PRODUTOS DE CARNE,101,ABATE E FABRICAÇÃO DE PRODUTOS DE CARNE,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10201,PRESERVAÇÃO DO PESCADO E FABRICAÇÃO DE PRODUTOS DO PESCADO,102,PRESERVAÇÃO DO PESCADO E FABRICAÇÃO DE PRODUTOS DO PESCADO,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10317,FABRICAÇÃO DE CONSERVAS DE FRUTAS,103,"FABRICAÇÃO DE CONSERVAS DE FRUTAS, LEGUMES E OUTROS VEGETAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10325,FABRICAÇÃO DE CONSERVAS DE LEGUMES E OUTROS VEGETAIS,103,"FABRICAÇÃO DE CONSERVAS DE FRUTAS, LEGUMES E OUTROS VEGETAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10333,"FABRICAÇÃO DE SUCOS DE FRUTAS, HORTALIÇAS E LEGUMES",103,"FABRICAÇÃO DE CONSERVAS DE FRUTAS, LEGUMES E OUTROS VEGETAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10414,"FABRICAÇÃO DE ÓLEOS VEGETAIS EM BRUTO, EXCETO ÓLEO DE MILHO",104,FABRICAÇÃO DE ÓLEOS E GORDURAS VEGETAIS E ANIMAIS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10422,"FABRICAÇÃO DE ÓLEOS VEGETAIS REFINADOS, EXCETO ÓLEO DE MILHO",104,FABRICAÇÃO DE ÓLEOS E GORDURAS VEGETAIS E ANIMAIS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10431,FABRICAÇÃO DE MARGARINA E OUTRAS GORDURAS VEGETAIS E DE ÓLEOS NÃO COMESTÍVEIS DE ANIMAIS,104,FABRICAÇÃO DE ÓLEOS E GORDURAS VEGETAIS E ANIMAIS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10511,PREPARAÇÃO DO LEITE,105,LATICÍNIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10520,FABRICAÇÃO DE LATICÍNIOS,105,LATICÍNIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10538,FABRICAÇÃO DE SORVETES E OUTROS GELADOS COMESTÍVEIS,105,LATICÍNIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10619,BENEFICIAMENTO DE ARROZ E FABRICAÇÃO DE PRODUTOS DO ARROZ,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10627,MOAGEM DE TRIGO E FABRICAÇÃO DE DERIVADOS,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10635,FABRICAÇÃO DE FARINHA DE MANDIOCA E DERIVADOS,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10643,"FABRICAÇÃO DE FARINHA DE MILHO E DERIVADOS, EXCETO ÓLEOS DE MILHO",106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10651,FABRICAÇÃO DE AMIDOS E FÉCULAS DE VEGETAIS E DE ÓLEOS DE MILHO,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10660,FABRICAÇÃO DE ALIMENTOS PARA ANIMAIS,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10694,MOAGEM E FABRICAÇÃO DE PRODUTOS DE ORIGEM VEGETAL NÃO ESPECIFICADOS ANTERIORMENTE,106,"MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS",10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10716,FABRICAÇÃO DE AÇÚCAR EM BRUTO,107,FABRICAÇÃO E REFINO DE AÇÚCAR,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10724,FABRICAÇÃO DE AÇÚCAR REFINADO,107,FABRICAÇÃO E REFINO DE AÇÚCAR,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10813,TORREFAÇÃO E MOAGEM DE CAFÉ,108,TORREFAÇÃO E MOAGEM DE CAFÉ,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10821,FABRICAÇÃO DE PRODUTOS À BASE DE CAFÉ,108,TORREFAÇÃO E MOAGEM DE CAFÉ,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10911,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO,109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10929,FABRICAÇÃO DE BISCOITOS E BOLACHAS,109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10937,"FABRICAÇÃO DE PRODUTOS DERIVADOS DO CACAU, DE CHOCOLATES E CONFEITOS",109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10945,FABRICAÇÃO DE MASSAS ALIMENTÍCIAS,109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10953,"FABRICAÇÃO DE ESPECIARIAS, MOLHOS, TEMPEROS E CONDIMENTOS",109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10961,FABRICAÇÃO DE ALIMENTOS E PRATOS PRONTOS,109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
10996,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE,109,FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS,10,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
11119,FABRICAÇÃO DE AGUARDENTES E OUTRAS BEBIDAS DESTILADAS,111,FABRICAÇÃO DE BEBIDAS ALCOÓLICAS,11,FABRICAÇÃO DE BEBIDAS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
11127,FABRICAÇÃO DE VINHO,111,FABRICAÇÃO DE BEBIDAS ALCOÓLICAS,11,FABRICAÇÃO DE BEBIDAS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
11135,"FABRICAÇÃO DE MALTE, CERVEJAS E CHOPES",111,FABRICAÇÃO DE BEBIDAS ALCOÓLICAS,11,FABRICAÇÃO DE BEBIDAS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
11216,FABRICAÇÃO DE ÁGUAS ENVASADAS,112,FABRICAÇÃO DE BEBIDAS NÃO-ALCOÓLICAS,11,FABRICAÇÃO DE BEBIDAS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
11224,FABRICAÇÃO DE REFRIGERANTES E DE OUTRAS BEBIDAS NÃO ALCOÓLICAS,112,FABRICAÇÃO DE BEBIDAS NÃO-ALCOÓLICAS,11,FABRICAÇÃO DE BEBIDAS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
12107,PROCESSAMENTO INDUSTRIAL DO FUMO,121,PROCESSAMENTO INDUSTRIAL DO FUMO,12,FABRICAÇÃO DE PRODUTOS DO FUMO,C,INDÚSTRIAS DE TRANSFORMAÇÃO
12204,FABRICAÇÃO DE PRODUTOS DO FUMO,122,FABRICAÇÃO DE PRODUTOS DO FUMO,12,FABRICAÇÃO DE PRODUTOS DO FUMO,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13111,PREPARAÇÃO E FIAÇÃO DE FIBRAS DE ALGODÃO,131,PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13120,"PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS NATURAIS, EXCETO ALGODÃO",131,PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13138,FIAÇÃO DE FIBRAS ARTIFICIAIS E SINTÉTICAS,131,PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13146,FABRICAÇÃO DE LINHAS PARA COSTURAR E BORDAR,131,PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13219,TECELAGEM DE FIOS DE ALGODÃO,132,"TECELAGEM, EXCETO MALHA",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13227,"TECELAGEM DE FIOS DE FIBRAS TÊXTEIS NATURAIS, EXCETO ALGODÃO",132,"TECELAGEM, EXCETO MALHA",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13235,TECELAGEM DE FIOS DE FIBRAS ARTIFICIAIS E SINTÉTICAS,132,"TECELAGEM, EXCETO MALHA",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13308,FABRICAÇÃO DE TECIDOS DE MALHA,133,FABRICAÇÃO DE TECIDOS DE MALHA,13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13405,"ACABAMENTOS EM FIOS, TECIDOS E ARTEFATOS TÊXTEIS",134,"ACABAMENTOS EM FIOS, TECIDOS E ARTEFATOS TÊXTEIS",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13511,FABRICAÇÃO DE ARTEFATOS TÊXTEIS PARA USO DOMÉSTICO,135,"FABRICAÇÃO DE ARTEFATOS TÊXTEIS, EXCETO VESTUÁRIO",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
13529,FABRICAÇÃO DE ARTEFATOS DE TAPEÇARIA,135,"FABRICAÇÃO DE ARTEFATOS TÊXTEIS, EXCETO VESTUÁRIO",13,FABRICAÇÃO DE PRODUTOS TÊXTEIS,C,INDÚSTRIAS DE TRANSFORMAÇÃO
