caminho,diretorio,arquivo,extensao,bytes,modificado_em,base,ano,mes,recorte,fonte_meta
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202105.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202105.7z,7z,32432005,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202106.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202106.7z,7z,33263999,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202107.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202107.7z,7z,34552415,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto/CAGEDMOV202108.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Agosto,CAGEDMOV202108.7z,7z,37115208,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202002.7z,7z,34636718,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202003.7z,7z,36561227,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202004.7z,7z,25639541,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202005.7z,7z,21345561,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202006.7z,7z,21868457,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202007.7z,7z,24768170,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202008.7z,7z,26820234,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202009.7z,7z,29294821,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202010.7z,7z,32157445,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202011.7z,7z,31494672,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202012.7z,7z,29989523,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202101.7z,7z,32938416,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Fevereiro,CAGEDMOV202102.7z,7z,34130977,11-30-21 03:44PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202001.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202001.7z,7z,33475841,11-30-21 03:44PM,NOVO_CAGED_MOV,2020,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202002.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202002.7z,7z,34567935,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202003.7z,7z,36473740,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202004.7z,7z,25568529,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202005.7z,7z,21286593,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202006.7z,7z,21798701,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202007.7z,7z,24685173,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202008.7z,7z,26709189,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202009.7z,7z,29165975,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202010.7z,7z,31974802,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202011.7z,7z,31253432,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202012.7z,7z,29644471,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Janeiro,CAGEDMOV202101.7z,7z,31831548,11-30-21 03:45PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202007.7z,7z,24997130,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202008.7z,7z,27144472,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202009.7z,7z,29652377,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202010.7z,7z,32594875,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202011.7z,7z,31975168,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202012.7z,7z,30574372,11-30-21 03:45PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202101.7z,7z,33970634,11-30-21 03:45PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202102.7z,7z,35783337,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202103.7z,7z,35845461,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202104.7z,7z,30540357,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202105.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202105.7z,7z,32395361,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202106.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202106.7z,7z,33177193,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho/CAGEDMOV202107.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Julho,CAGEDMOV202107.7z,7z,34199445,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202006.7z,7z,22048969,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202007.7z,7z,24991889,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202008.7z,7z,27141808,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202009.7z,7z,29646465,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202010.7z,7z,32589350,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202011.7z,7z,31965792,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202012.7z,7z,30566249,11-30-21 03:46PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202101.7z,7z,33958357,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202102.7z,7z,35765862,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202103.7z,7z,35822084,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202104.7z,7z,30511888,11-30-21 03:46PM,NOVO_CAGED_MOV,2021,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202105.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202105.7z,7z,32352932,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho/CAGEDMOV202106.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Junho,CAGEDMOV202106.7z,7z,33020373,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202005.7z,7z,21492935,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202006.7z,7z,22039294,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202007.7z,7z,24983503,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202008.7z,7z,27120739,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202009.7z,7z,29624481,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202010.7z,7z,32564818,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202011.7z,7z,31941953,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202012.7z,7z,30540033,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202101.7z,7z,33918846,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202102.7z,7z,35719961,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202103.7z,7z,35761719,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202104.7z,7z,30431448,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio/CAGEDMOV202105.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Maio,CAGEDMOV202105.7z,7z,32135453,11-30-21 03:47PM,NOVO_CAGED_MOV,2021,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202003.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202003.7z,7z,36667837,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202004.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202004.7z,7z,25722908,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202005.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202005.7z,7z,21412131,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202006.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202006.7z,7z,21943071,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202007.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202007.7z,7z,24863486,11-30-21 03:47PM,NOVO_CAGED_MOV,2020,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202008.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202008.7z,7z,26966279,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202009.7z,7z,29444846,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202010.7z,7z,32352392,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202011.7z,7z,31702578,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202012.7z,7z,30270061,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202101.7z,7z,33452368,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202102.7z,7z,35140757,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Março,CAGEDMOV202103.7z,7z,34650163,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202009.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202009.7z,7z,29673775,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,09,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202010.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202010.7z,7z,32617270,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,10,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202011.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202011.7z,7z,31995921,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,11,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202012.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202012.7z,7z,30603422,11-30-21 03:48PM,NOVO_CAGED_MOV,2020,12,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202101.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202101.7z,7z,34014501,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,01,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202102.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202102.7z,7z,35829384,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,02,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202103.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202103.7z,7z,35894674,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,03,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202104.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202104.7z,7z,30589391,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,04,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202105.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202105.7z,7z,32460862,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,05,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202106.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202106.7z,7z,33296369,11-30-21 03:48PM,NOVO_CAGED_MOV,2021,06,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202107.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202107.7z,7z,34613934,11-30-21 03:49PM,NOVO_CAGED_MOV,2021,07,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202108.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202108.7z,7z,37296958,11-30-21 03:49PM,NOVO_CAGED_MOV,2021,08,,LIST
/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro/CAGEDMOV202109.7z,/pdet/microdados/NOVO CAGED/Legado/Movimentações/2021/Setembro,CAGEDMOV202109.7z,7z,37053817,11-30-21 03:49PM,NOVO_CAGED_MOV,2021,09,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC/CRUZEIRO DO SUL.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC,CRUZEIRO DO SUL.XLS,xls,19456,11-07-18 04:30PM,AUXILIAR_DOC,,,SUL,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC/FEIJO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC,FEIJO.XLS,xls,18944,11-07-18 04:30PM,AUXILIAR_DOC,,,,LIST
/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC/RIO BRANCO.XLS,/pdet/microdados/CAGED/EEC/092018/SETOR/MUN/AC,RIO BRANCO.XLS,xls,19456,11-07-18 04:30PM,AUXILIAR_DOC,,,,LIST
